tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label
1.3457983886971986e+18,https://t.co/FnJcMCCBa4,"Welcome to the 117th Congress  @senrobportman @SenSherrodBrown @RepBalderson !
As a Columbus OH @MomsDemand  volunteer, I look forward to working with you in 2021 to #EndGunViolence and make common sense gun safety legislation a priority.  Together we can save thousands of lives! https://t.co/FnJcMCCBa4",support,no,train,1
1.3138563672333967e+18,https://t.co/AMfk6SBE7e,"Every month for the past year - not just the current calendar year, but the previous 12 months - has seen more #NICS checks than any same month before. Sales are only tapering because inventory is low. #Gunsense/#guncontrol is dead, as it should be. #SelfDefense is a #HumanRight https://t.co/AMfk6SBE7e",oppose,no,train,0
1.375884381009625e+18,https://t.co/QF0wQrEoC3,"This firearm is the perfect EDC for your daily routine. Watch to learn more about the Springfield Armory XD-S Mod.2 OSP: https://t.co/QF0wQrEoC3 
#saxdsmod2osp #springfieldarmory https://t.co/1loGIg3jCF",oppose,yes,train,0
1.3697370308134257e+18,https://t.co/urLwdQJYKz,"#Arizona is the capital of the second amendment. We don't need a ccw or permit to carry a concealed firearm. Home Sweet Arizona! ❤

#Accountability
https://t.co/urLwdQJYKz
EVERY #2NDAMENDMENT MATTERS #GUNS #Rifles #Coffee #CRE #REIT #Director #2A

Thank you, 
Adelina Sinohui https://t.co/mN8yATWGuJ",oppose,no,train,0
1.3675952405557412e+18,https://t.co/BDOpSbUCt9,"Today, I joined @RepCloudTX's Protecting the Right to Keep and Bear Arms Act as an original cosponsor. 

The legislation prohibits the Presidential Admin from declaring certain emergencies or disasters for the purposes of imposing gun control.

See my statement ⬇️ https://t.co/BDOpSbUCt9",oppose,no,train,0
1.337696851156476e+18,https://t.co/5x2rld3H50,"But it's true. It's also sexist &amp; anti LGBTQ. Bidens plan is horrific &amp; will largely affect people that are income challenged. Even a full sized pistol or shotgun w/ a stock will be taxed. You're anything but #2A.
#GunControl is still racist too. 
Guns save around 2m yearly https://t.co/5x2rld3H50 https://t.co/omMVUU0kbm",oppose,no,train,0
1.316481409234735e+18,https://t.co/Soi7UrQMHv,"If wanting to keep guns out of the hands of criminals and children through universal background checks and safe storage laws is all it takes to earns an ‘F’ from the NRA, I’ll wear that badge proudly. Let’s flip this seat for common sense gun safety. #EnoughisEnough @MomsDemand https://t.co/Soi7UrQMHv",support,no,train,1
1.3565925565707837e+18,https://t.co/qdWyvOXFv4,H.R. 127 If you think I am going to share with every criminal where I keep my guns... you’re [censored word]. The government and military is bad... the public heck no!  @JacksonLeeTX18 ? I’m sorry Miss Jackson but this is quite possibly the worst bill ever. #GunControl https://t.co/qdWyvOXFv4,oppose,yes,train,0
1.364591401024041e+18,https://t.co/RVrWrjFtzW,"Getting your child a rifle will allow him or her to learn the practices of gun safety and give them a sense of responsibility. If you have kids and are thinking of getting them their first rifle, which direction are you leaning towards?

#firearm #gun #gunsdaily #guns #firearms https://t.co/RVrWrjFtzW",oppose,no,train,0
1.3156577396668867e+18,https://t.co/EV5f5vDHnj,"Today, the Senate Judiciary Committee will begin hearings on the nomination of Amy Coney Barrett to the #SCOTUS. If she's confirmed, nearly every gun safety law could be at risk.

Send your senators a message: No confirmation before inauguration: https://t.co/EV5f5vDHnj https://t.co/QAmoK4TQlY",support,yes,train,1
1.3744191592457462e+18,https://t.co/8t3GL7OqG0,"Guns aren't the problem. Always want to blame an object  something, someone else when this happens. It's disgusting when u pile of shit politicians politicize these shootings. Every gun law u come up with WILL NEVER STOP AN EVIL PERSON FROM KILLING. They don't care about laws https://t.co/8t3GL7OqG0 https://t.co/rpNccfTf3z",oppose,yes,train,0
1.3400554203464458e+18,https://t.co/JCCQXldOhU,"America: we can't figure out gun control or a national mask-wearing policy, but we have drinkable Goo Goo Clusters https://t.co/JCCQXldOhU",support,no,train,1
1.366075116778451e+18,https://t.co/XwMBhUAuNU,"Nah. The ATF needlessly fucked around and they pointlessly found out; all based on a loose affidavit.

Clinton and Reno's Unconstitutional Gun Control and Authoritarian Police State caused that loss of life.

You had a 82:4 K.D. Ratio -- I'd say the State came out, ahead... https://t.co/XwMBhUAuNU https://t.co/Tbf5UOiD63",oppose,no,train,0
1.3632948904576328e+18,https://t.co/0v6r77R14B,"More than 800 Washingtonians are killed by guns every year. We do not have to accept this. On @wagunresponsib's virtual lobby day, I am joining Washingtonians from across the state to call on our lawmakers to prioritize gun safety this session. #waleg https://t.co/0v6r77R14B",support,no,train,1
1.3362912462817894e+18,https://t.co/0APYaaxqbx,"40 years ago today, this talented chap from Liverpool was gunned down on the streets of New York City simply for being famous. Years on, innocent people are still shot indiscrimately in the US; are the gun control laws up to scratch? https://t.co/0APYaaxqbx",support,no,train,1
1.3722084531170796e+18,https://t.co/iWsY9GSYya,Ghost guns can be purchased cheaply without a background check and by individuals under 21. Crime trends in Nevada show these devices popping up more and more. #AB286 #nvleg #EndGunViolence https://t.co/iWsY9GSYya,support,yes,train,1
1.3313275092590223e+18,https://t.co/LJN512uQOT,"The scientific evidence is not clear that banning ""assault weapons"" will save lives.

The police union, whose officers who are on the frontlines, have recognized this.

https://t.co/LJN512uQOT

#cdnpoli #guncontrol https://t.co/hsw9ZSzevl https://t.co/qC2x2dtRyr",oppose,no,train,0
1.3645084582346342e+18,https://t.co/xX9sEx3Aym,"Any policy of gun control is in direct opposition of the highest law in the land, the United States Constitution.

“A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.”
@SenJudiciaryGOP https://t.co/xX9sEx3Aym",oppose,no,train,0
1.3499129869499965e+18,https://t.co/IUh6EjPExA,"Gun ownership has been an American tradition long before the country was established. With the right to own a gun, individuals are given the right to protect themselves. This is one of the key reasons the Second Amendment was established. https://t.co/IUh6EjPExA",oppose,no,train,0
1.3196557623612252e+18,https://t.co/QypVy1xHWF,"At a time when the GOP is ramming through their NRA-backed SCOTUS nominee, it’s critical we adopt common-sense gun safety measures. I’m introducing the AIM Act with @RepDonBeyer to ensure that law enforcement can crack down on trafficked guns to make communities safer. https://t.co/QypVy1xHWF",support,yes,train,1
1.3309624512156385e+18,https://t.co/F58ex7cZJM,"I feel safer living in a country where handguns are banned, as opposed to a country where the NRA brag about how many people carry concealed handguns. #gunsense #EndGunViolence #guncontrol https://t.co/F58ex7cZJM https://t.co/uJm27r2Dcx",support,yes,train,1
1.3369002879829197e+18,https://t.co/CSBTPmmOBo,"Only the ghoulish tend to want people disarmed, particularly after predators. Carol Bowne is a prime example of the victims your side creates. #guncontrol is pro predator https://t.co/CSBTPmmOBo https://t.co/3SWzzaNP7o",oppose,no,train,0
1.3175677846754714e+18,https://t.co/J22V19gvxm,Gun control does not work. @NRA @USCCA https://t.co/J22V19gvxm,oppose,yes,train,0
1.368272446927696e+18,https://t.co/zKXgLe89ss,"You know, the best way to preserve your way of life is to practice proper gun safety so your family doesnt end up accidentally killing each other.  

Fuckin moron 🤨 https://t.co/zKXgLe89ss",support,yes,train,1
1.3716139483577958e+18,https://t.co/gOlgNhFlUG,"We need to be doing everything we can to keep guns out of the hands of criminals. It's inexcusable that 28 states have loopholes that allow people to buy guns online or at gun shows without a background check.

Tell your Senators to pass H.R. 8

#ONEV1 #GunSense https://t.co/gOlgNhFlUG",support,no,train,1
1.3697723092722688e+18,https://t.co/cFAe8bujMU,Gun violence will not go away without policies in place to prevent tragedies. #NVLeg needs to take action this session to address the gun violence we see in our state. #EndGunViolence https://t.co/cFAe8bujMU https://t.co/RaNjD3HqfR,support,no,train,1
1.34969569238263e+18,https://t.co/jNL5I07hey,"Second Amendment lovers always claim their guns and militias are guaranteed along with ""... it is the right of the people to alter or to abolish it (the government)..."" That is, the US endures 30K gun deaths a year so that these people can be well armed. https://t.co/jNL5I07hey",support,yes,train,1
1.3752519727235113e+18,https://t.co/XASLCFcWRU,"Guns don't kill people. People kill people. Well, no shit.
#GunControlNow #GunReform #gunsense https://t.co/XASLCFcWRU",support,yes,train,1
1.3185763023545016e+18,https://t.co/FK1Njv7hTj,"One of our most exciting endorsed candidates is @SpanbergerVA07. Since being elected to Congress two years ago, Congresswoman Abigail Spanberger has been a true champion for commonsense gun reform as well as LGBTQ equality. We need to keep her proven leadership in Congress. https://t.co/FK1Njv7hTj",support,no,train,1
1.3699971757704806e+18,https://t.co/WpcyOQ7HB0,"Proud and thankful that you are my congressperson, @davidcicilline! 
Background checks save lives. 
#HR8 @MomsDemand @Everytown #EndGunViolence https://t.co/WpcyOQ7HB0",support,yes,train,1
1.3755877009427784e+18,https://t.co/v0YhkIraXZ,While I'm not the creator of this meme. It does ring true. And to the democrats out there who want tighter gun laws I say this. CRIMINALS DONT FOLLOW THE LAW so making it harder on law abiding citizens won't fix anything. https://t.co/v0YhkIraXZ,oppose,no,train,0
1.364573146058281e+18,https://t.co/oYApTTg7jL,The Second Amendment is clear-cut and direct. State and federal policies preventing the free exercise thereof are unconstitutional and only serve the interests of would-be tyrants. https://t.co/oYApTTg7jL,oppose,yes,train,0
1.3755222934434898e+18,https://t.co/vIEs2OwBSz,Thanks for all your “Thoughts and Prayers“. They are saving lives right and left. Clearly. #GunControlNow #BoulderStrong #GunViolence https://t.co/vIEs2OwBSz,support,yes,train,1
1.3747728225060946e+18,https://t.co/EW1c5PFcgV,"Criminals don't obey laws. Gun control doesn't reduce gun related violence. So what do you think is the real reason for the anti-gun laws?

#GunControl #gun #guns #politics #GunReform #BoulderStrong #tyranny #compliance #freedom #foodforthought #2A https://t.co/EW1c5PFcgV",oppose,no,train,0
1.3651217698251817e+18,https://t.co/GLNwbaW9t6,The greatest weakness in American democracy is our dedication to gun rights and the proliferation of assault weapons sanctioned by the Supreme Court twisting the Second Amendment and empowering our domestic fringe - the worst is yet to come #ReverseHeller https://t.co/GLNwbaW9t6,support,no,train,1
1.370751994818859e+18,https://t.co/HkFAlL826V,"Affordable housing, gun violence, community IDs, and police reform are all problems in Miami, and you can be a part of the solution! Join us for our annual PACT Nehemiah Action!

Zoom: https://t.co/HkFAlL826V

Drive-In at Dezerland Park: 
https://t.co/KH1gTYaJz0 https://t.co/VDW8Pv3KCf",support,no,train,1
1.3610887124913603e+18,https://t.co/nxMc1bHZC4,"Any cop or law enforcement officials prepared to enforce this admins unconstitutional gun laws/orders (as all laws/orders  violate ""shall not be infringed"") are enemies of the ppl. 

I DONT CARE WHO YOU ARE! https://t.co/nxMc1bHZC4",oppose,no,train,0
1.3747888888127816e+18,https://t.co/7L9jJC1CWU,Georgia Lawmakers Warn Stricter Gun Regulation Could Cause Mass Shooters To Move To Other States https://t.co/7L9jJC1CWU https://t.co/x3hTqF9eMc,oppose,no,train,0
1.3707988365668844e+18,https://t.co/DhvwFfcglO,"How the Bolsonaro family perverted a cartoon character meant to promote vaccination, associating it with gun violence, a perversion its creator finds reprehensible...
Source: @folha
#ForaBolsonaro 
#ZeGotinha https://t.co/DhvwFfcglO",oppose,yes,train,0
1.346964782600102e+18,https://t.co/6vLPiQzmeJ,"In '18, these kids had more to lose: their lives at the hands of school shooters due to inaction on gun control.

They ""stormed"" the Capitol &amp; Members exited their session to talk to them.

Today was NOTHING like that. Today was an attempted coup. https://t.co/6vLPiQzmeJ",support,no,train,1
1.374320583765332e+18,https://t.co/a8Ijoeuo8V,"Corrupt politicians on the payroll of the #NRA never want to talk about keeping firearms out of the hands of criminals, terrorists, psychos and wife beaters. It's never a good time to talk about gun regulation for the Merchants of Death in America. https://t.co/a8Ijoeuo8V https://t.co/xIrONc5dUX",support,yes,train,1
1.338884523224789e+18,https://t.co/F93ru4KkU4,"In the wake of COVID-19, historic calls for police accountability, and increased armed extremism, effective gun safety measures are more urgent than ever. Our 2021 legislative agenda provides a roadmap for critical legislative action that meets the moment. https://t.co/F93ru4KkU4 https://t.co/kYJOtDdUPE",support,no,train,1
1.3751528728374845e+18,https://t.co/n60w2AllCc,"Last weeks tragedy shows the dangers of guns violence and the need for gun regulation. #EndGunViolence #Nonviolence #Nomoreguns
#unitednations #internship #leadership #youth #nyc #ny
https://t.co/n60w2AllCc https://t.co/9SUeLExRfi",support,yes,train,1
1.3758597665982423e+18,https://t.co/yytjoDN4eu,"Thanks to the rapid and effective response of these Officers, this LOADED firearm was taken off the streets and no one was harmed‼️ Incredible work Officers❗️#OneLessGun https://t.co/yytjoDN4eu",support,yes,train,1
1.3204428327804682e+18,https://t.co/B3BFhzK6mB,"Just finished the Scott J. Beigel Virtual 5K, in honor of Scott, who was murdered in the #Parkland massacre.

The annual 5K raises money to send children touched by senseless gun violence to summer camp.

We must continue fighting for real gun reform. Our kids are counting on us. https://t.co/B3BFhzK6mB",support,no,train,1
1.3723205362740716e+18,https://t.co/7KIFWZjIAO,Joined fellow ⁦@MomsDemand⁩ local volunteers for a great meeting with @repwalle on #backgroundchecks and other measures to #endgunviolence like disarming convicted domestic abusers.  Safe firearm storage critical as well.  ⁦#txlege @Everytown⁩ #gunsensemajoritytexas https://t.co/7KIFWZjIAO,support,no,train,1
1.3618914479774802e+18,https://t.co/eNyNjk4KQY,"I'm absolutely sick of people. I just asked a fucking question. God damn Americans are even trigger happy with their words.

You're fucking savages by the way. You should have gun safety laws. Fucking. Savages. No wonder there is so much damn gun violence in the US. https://t.co/eNyNjk4KQY",support,yes,train,1
1.3632719852377539e+18,https://t.co/2zC4fZWdgw,"Good guys with guns save lives.

Just another example.

There are countless.

This is why I’m Pro 2nd Amendment.

https://t.co/2zC4fZWdgw https://t.co/Ikbahf2pWh",oppose,no,train,0
1.3246018235551048e+18,https://t.co/YJNFQ7qX7D,"OK America, this is NOT normal. Gear and arms like this have no place outside the military or law enforcement. #GunControlNow #USElection2020 https://t.co/YJNFQ7qX7D",support,yes,train,1
1.370047701467988e+18,https://t.co/jeFKIrjK1e,"The House just passed H.R. 8, which would require a background check on every gun sale. This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people.
https://t.co/jeFKIrjK1e",support,no,train,1
1.3642495302673613e+18,https://t.co/PKWsAjRa4W,"'Common sense "" gun control has nothing to do with reducing crime.  #Fact https://t.co/PKWsAjRa4W",oppose,yes,train,0
1.3193123768989123e+18,https://t.co/zugLaldYV5,"Gun violence is a public health crisis. Every year, +100k people in America are shot. Those healthcare costs are astronomic — and lifelong. 

We cannot afford another Supreme Court justice who will roll back both gun safety laws AND our healthcare access. #BlockBarrett #WeDissent https://t.co/zugLaldYV5",support,no,train,1
1.375140557727662e+18,https://t.co/ciPSTVusHS,"I'm officially the Democratic nominee for #HD42! It’s been an honor representing our community. We've made progress in expanding voting rights, healthcare, gun safety, workers’ rights, equality, &amp; environmental protections. Let's continue the fight for a more just &amp; equitable VA. https://t.co/ciPSTVusHS",support,no,train,1
1.3236578933973033e+18,https://t.co/cbafkbNEQm,If it ain’t Gunsense then it doesn’t make sense! Hey #Biden2020 https://t.co/cbafkbNEQm,support,no,train,1
1.3569898989480264e+18,https://t.co/35O2g1lcz1,"Today, I joined 22 other Attorneys General in an Amicus Brief challenging subjective-issue firearm permits.

Whether a person is inside or outside their home has no bearing on their #2A right. These restrictive policies decrease public safety and violate the Second Amendment. https://t.co/35O2g1lcz1",oppose,yes,train,0
1.3675710646334464e+18,https://t.co/RC40ryykcv,"“The biggest hypocrites on gun control are those who live in upscale developments with armed security guards -- and who want to keep other people from having guns to defend themselves."" - Thomas Sowell https://t.co/RC40ryykcv",oppose,no,train,0
1.3726455600465224e+18,https://t.co/OOe91Vfw7w,"40 years ago on 3/30/81, Jim Brady was shot in the Reagan assassination attempt. He dedicated his life to preventing gun violence.

On Tues., the Senate will meet to discuss gun reform. They can honor Jim Brady and save countless lives by strengthening the Brady Bill. @bradybuzz https://t.co/OOe91Vfw7w",support,no,train,1
1.3400748794675814e+18,https://t.co/FDmq7gfmLF,"Fired up for weekend of @MomsDemand phone banking for @ossoff &amp; @ReverendWarnock after inspiring words from @GabbyGiffords, @shannonrwatts, @lucymcbath and other gun safety advocates.

Together, we can secure a Gun Sense Majority in the Senate! #MomsAreEverywhere https://t.co/FDmq7gfmLF",support,no,train,1
1.3726331265775657e+18,https://t.co/sMBcewy1cP,"It's easier than ever for dangerous individuals like white supremacists and domestic abusers to get their hands on firearms.

Regulating ghost guns is the exact kind of common-sense gun safety measure that could make our communities safer and save countless lives.

 Support❗️ https://t.co/sMBcewy1cP",support,no,train,1
1.3743954588528476e+18,https://t.co/n8IYYS2jZH,America’s gun violence problem is back to pre pandemic highs. #GunControl #GunReformNow #BoulderMassacre #AtlantaMassacre #GunViolence #GunReform https://t.co/n8IYYS2jZH,support,yes,train,1
1.3749719006448886e+18,https://t.co/9w4eFFw1ax,Retired DoD officer Tony Shaffer blocked me for pointing out red states and state with weak gun laws have higher firearm mortality rates.   I provided screenshot of the CDC government website.  He called it unsourced propaganda. https://t.co/9w4eFFw1ax,support,yes,train,1
1.3707056726780846e+18,https://t.co/2gcJ5yDlzn,25 years ago a gunman with an assault weapon killed 15 students &amp; a teacher &amp; injured 16 others in Dunblane Scotland. It led 2 major changes in gun control in GB &amp; has markedly reduced gun violence in the UK ever since. Let us not forget! Can we take a cue from this in the USA?🥲 https://t.co/2gcJ5yDlzn,support,no,train,1
1.3748381436948234e+18,https://t.co/Bd2Ekodmxt,"Thank you for your continued support of life-saving #GunSense legislation &amp; #NJ @MomsDemand ⚖️🙏We’re incredibly grateful for all you do!

This is a great step towards a future free from devastating #GunViolence! Together, we WILL #EndGunViolence!
#NJleg  #NJpolitics #USpolitics https://t.co/Bd2Ekodmxt https://t.co/cibvV6bgL3",support,no,train,1
1.3239870235485676e+18,https://t.co/9RhaSZz8cw,"Congratulations on your re-election to the #CA47, @alanlowenthal.

Your leadership across progressive issues, like gun safety, inspires us everyday! https://t.co/9RhaSZz8cw",support,no,train,1
1.3647381931412111e+18,https://t.co/N9bZgRqZ7D,"“The Second Amendment does NOT say you can’t restrict the kinds of weapons that people can own. Like assault weapons.”
—Joe Biden 

Where’s @somedude187 when you need him? https://t.co/N9bZgRqZ7D",oppose,no,train,0
1.3682947319193272e+18,https://t.co/bg3pmPwW3U,"I’m a Marine. I will NEVER surrender our Second Amendment!

“A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.”

#SemperFi #2A https://t.co/bg3pmPwW3U",oppose,no,train,0
1.3360067479416955e+18,https://t.co/XneaJrutJX,Canada needs a public safety / gun control policy ‘reset’. Gun control is not crime control. https://t.co/XneaJrutJX https://t.co/pAwTWlHEi9,oppose,yes,train,0
1.3491042247187497e+18,https://t.co/277tmlbw4f,You are exactly right .. they are systematically destroying our Constitutional Rights and we do nothing... NOTHING.. The 2nd Amendment is gone before 2021 is over! Guaranteed! https://t.co/277tmlbw4f https://t.co/z5NRRQ1YAn,oppose,yes,train,0
1.3744233020353044e+18,https://t.co/NC9gYJ6mzp,"Digging this one out again. 

Gun violence is a symptom of a much larger issue(s)..not the root of the issue(s). 

https://t.co/NC9gYJ6mzp

#Colorado #GunControlNow #GunControl #GunViolence #GunReformNow https://t.co/c2cBnZcJ2Z",support,yes,train,1
1.3392750430171996e+18,https://t.co/S7Y0OvNMiM,"The civil rights movement never stopped it became more inclusive. Those in power are restricting and attacking everyone's freedom. Learn, share, advocate and recruit.  #the2ndisForEveryone #2ndamendment #doingsomething #2A4Epodcast https://t.co/S7Y0OvNMiM",oppose,yes,train,0
1.313147306728919e+18,https://t.co/iacfnI1XZ7,"#Fact: gun control laws give too much power to the government; this can lead to strengthening it and resulting in a tyrannical government. 👉 https://t.co/iacfnI1XZ7 

#CCW #gun #countrywideconcealed #guns #proguns #quote #armedpeople #USA #concealedweapon #guncontrol https://t.co/orfR7vgQjY",oppose,no,train,0
1.3649616209763615e+18,https://t.co/pQQ2JT8QVs,"""What else is Joe Biden 'considering?'"" you might ask. Everything from bans on so-called ""assault weapons,"" universal gun registration, gun confiscation, and so much more. Stop Joe Biden's gun control plan! → https://t.co/pQQ2JT8QVs https://t.co/TBXKSHDyhm",oppose,yes,train,0
1.3294558911633244e+18,https://t.co/J7wVRVoIlq,"GUN SAFETY WIN! Moms Demand Action Gun Sense Candidate @DelgadoforNY19 has been re-elected to represent New York’s 19th Congressional District!

Congratulations, Rep. Delgado! https://t.co/J7wVRVoIlq",support,no,train,1
1.3448195498211697e+18,https://t.co/8PEcxsjCVw,"A pandemic and a crazy election cycle didn’t stop @MomsDemand volunteers. The gun safety movement is stronger than ever and we’re ready for 2021!

Resolve to #EndGunViolence this year and join us by texting READY to 644-33! #HappyNewYear https://t.co/8PEcxsjCVw",support,no,train,1
1.3486754829260308e+18,https://t.co/fUmfeoYvhB,"Agreed. The NRA has failed pro-gun folks with endless concessions to meaningless gun control measures, while pushing against the only reasonable one: background checks. Reject the NRA. Embrace the GOA. https://t.co/fUmfeoYvhB https://t.co/WxbGarNqt0",oppose,yes,train,0
1.369121638789374e+18,https://t.co/DBNCkQ2El8,"Every year, more than 1 million guns are sold online without a background check.

#HR8 will end that. No law abiding citizens will be affected because they will pass the background check. Whoever isn't supporting this bill is supporting criminals buying guns. #ONEV1 #GunSense https://t.co/DBNCkQ2El8",support,no,train,1
1.338659484596519e+18,https://t.co/AxPYGbr0BC,"Sad, Solemn Day of Remembrance here in the Little State of Connecticut.  Can we please do something about Gun Control across the USA ??  The casualties are piling up.... https://t.co/AxPYGbr0BC",support,yes,train,1
1.3650602831909478e+18,https://t.co/vOT12dWW4b,"A JBI Impact Story from the USA outlines how a systematic review on gun safety resulted in a free gun lock giveaway program to help save the lives of children and prevent injury.

Read story at https://t.co/vOT12dWW4b
#EBHC #EvidenceToImpact https://t.co/oB8q5GFePL",support,no,train,1
1.335737550443434e+18,https://t.co/RqzHu0BF0m,Gun control is ALWAYS a prelude to horrors. https://t.co/RqzHu0BF0m,oppose,no,train,0
1.359154906037371e+18,https://t.co/xl7jRx74w9,"As 'law enforcement' openly murders, maims, and kidnaps people in our streets every day, I recall these are precisely the infractions that inspired our founding fathers to enact the Second Amendment to our country's Constitution.
#GreatTeam https://t.co/xl7jRx74w9",oppose,no,train,0
1.374721160026407e+18,https://t.co/yS5cFqguCz,"#2ndAmendment #abolishtheatf #GunControl doesn't work.
#GunControlIsRacist https://t.co/yS5cFqguCz",oppose,no,train,0
1.335391994894459e+18,https://t.co/oxzXrt8v1n,"Let's protect the frontier spirits from the gun control of the Democratic Party !!
When frontier spirits are lost, people lose their independence, land, dignity and pride
At that time, people will be slaves to companies
Protecting a gun is the same as protecting personal freedom https://t.co/oxzXrt8v1n",oppose,no,train,0
1.374483595293696e+18,https://t.co/Ve8qDvLvVU,"If we could somehow Skype with #ThomasJefferson, we could tell him of the serial killers, the preponderance of assault rifles. Ask him if we could just 'amend' the #2ndAmendment - not repeal it, just put in more safeguards.
#GunReformNow 
#Boulder https://t.co/Ve8qDvLvVU",support,no,train,1
1.3360124904890737e+18,https://t.co/H0ZLJAjRBt,"Gun violence in America is a public health crisis. 

We're elated that @JoeBiden has nominated two gun safety champions — @XavierBecerra and @vivek_murthy — who will treat this preventable epidemic with the urgency it demands. 

Together, we can save lives. #EndGunViolence https://t.co/H0ZLJAjRBt",support,no,train,1
1.372391255280386e+18,https://t.co/oi4MY8Fx7g,"Another no vote, this time on HF 756. This is a gun bill that allows individuals not to have to get a permit, to bypass background checks and allows guns on school buses. ￼This does not protect ones second amendment rights nor make the community safe. https://t.co/oi4MY8Fx7g",support,no,train,1
1.3544825339253228e+18,https://t.co/wJ3d5jVOis,"Tomorrow, Thursday January 28th is Advocacy Day! 
I’m attending VIRTUAL Advocacy Day with Maryland @MomsDemand because I want my community to be safe from gun violence. We can do better by enacting sensible gun laws. #MDGA21 #MDPolitics https://t.co/wJ3d5jVOis",support,no,train,1
1.3613757749856297e+18,https://t.co/n5SFkFQ69e,"Of course Stollenwerk @OpenCarryorg leaves out this from Scalia’s Heller opinion
@PostOpinions 

“Like most rights, the right secured by the Second Amendment is not unlimited. Not a right to keep and carry any weapon whatsoever in any manner whatsoever and for whatever purpose.” https://t.co/n5SFkFQ69e",support,yes,train,1
1.3664267780682056e+18,https://t.co/JcvFHPllkh,"Head on over to Johns Hopkins and give them some real answers! 
The questions they are asking about DIY Gun Making reveal an ignorance more than a bias.... let’s get them educated.

https://t.co/JcvFHPllkh

#gunrights #grassrootsadvocacy #guncontrol #ghostguns #gunmaking @2AOUSA https://t.co/STJ1fIPktk",oppose,no,train,0
1.3527119401755075e+18,https://t.co/4p3uSDeHOD,"America is a democracy. First, federal government doesn’t involve on state matters like ours does so no need of uprisings or insurrection, but if need comes to protect themselves from unjust government, the second amendment allows them to do so with their guns!! ድንቄም!! https://t.co/4p3uSDeHOD",oppose,no,train,0
1.3381865848359608e+18,https://t.co/36Vazq0PBU,"Unpopular opinion, gun control is just a way of disarming the poor and people of color and ensuring that the ruling class supresses any needed uprising https://t.co/36Vazq0PBU",oppose,no,train,0
1.3254350137945088e+18,https://t.co/DAQ1gBCAoi,I woke up this morning smiling.  I woke up thinking about the reality that the @NRA megaphone currently occupying our White House has been silenced by a mandate of American voters with the election of @JoeBiden.  Gun safety won and we will now be able to start saving lives. https://t.co/DAQ1gBCAoi https://t.co/V2sqSPc53A,support,no,train,1
1.324316819944022e+18,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/obNu013hJS",support,no,train,1
1.3569152195791667e+18,https://t.co/5hH8q8NlzL,"New Gun Control Resolution Blasted As 'Insanity,' They Want Registries, Full BANS, And Restrictions  https://t.co/5hH8q8NlzL https://t.co/2Ia4Gs0vd7",oppose,no,train,0
1.3134313151785452e+18,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/SS0kBcUmUO",support,no,train,1
1.3479342475422515e+18,https://t.co/UFObAtZ4Re,"GiffordsCourage: Stand with @GabbyGiffords and call the Senate. 

The Senate has been a roadblock for  progress on gun safety...until now! Call and urge action on gun safety laws like background checks.

Text SENATE to 34131 and we’ll patch you through. https://t.co/UFObAtZ4Re",support,no,train,1
1.3671450139231846e+18,https://t.co/gmwkfaK7UJ,NCI FM Radio Interview with Canada’s National Firearms Associations President Sheldon Clare. Liberal gun control is not crime control. https://t.co/gmwkfaK7UJ via @YouTube https://t.co/dHaUQit092,oppose,no,train,0
1.3586245676363694e+18,https://t.co/IcmbNNnL1W,"As Gun Violence Survivors Week comes to a close, we can’t forget our responsibility in the fight to #EndGunViolence. Too many families have had to grieve the loss of loved ones to senseless gun violence &amp; outdated firearm regulations. They deserve gun safety reform. https://t.co/IcmbNNnL1W",support,yes,train,1
1.3614074306226708e+18,https://t.co/XX0KGIZusq,"Teenagers care deeply about preventing &amp; reducing gun violence. 
My sweet kid (&amp; my dog 🐶) joined a meeting with our local Students Demand Action &amp; north suburban Chicago @MomsDemand to plan our actions and events for 2021. We know that together, we can end gun violence!
#illeg https://t.co/XX0KGIZusq",support,yes,train,1
1.3700776957998572e+18,https://t.co/FJEF411WEz,"“Anyone who stands in the way of gun safety now does so at their own political peril.” 🙌🏻 Thank you, @shannonrwatts, for speaking to the importance of this moment. 
Ohio’s eyes are now on @senrobportman. He must do the right thing &amp; support #HR8 in the Senate. @MomsDemand https://t.co/FJEF411WEz",support,no,train,1
1.372193549521916e+18,https://t.co/DIoGBfGUN8,"Free Money , Freedom of Choice ...

Support the 2nd amendment.... https://t.co/DIoGBfGUN8",oppose,yes,train,0
